student_id,first_name,last_name,email_address,course_id,grades,marks
100503,Michael,Davis,michael.davis6@sjsu.edu,DATA200,C,68
100503,Michael,Davis,michael.davis6@sjsu.edu,DATA201,B,64
100503,Michael,Davis,michael.davis6@sjsu.edu,DATA203,A,89
100503,Michael,Davis,michael.davis6@sjsu.edu,ISDA204,D,59
100504,Michael,Jones,michael.jones7@sjsu.edu,ISDA200,B,72
100504,Michael,Jones,michael.jones7@sjsu.edu,DATA201,A,90
100504,Michael,Jones,michael.jones7@sjsu.edu,DATA202,D,54
100504,Michael,Jones,michael.jones7@sjsu.edu,DATA203,D,94
100505,John,Williams,john.williams6@sjsu.edu,DATA200,B,77
100505,John,Williams,john.williams6@sjsu.edu,ISDA202,A,52
100505,John,Williams,john.williams6@sjsu.edu,ISDA204,A,61
100506,Emily,Williams,emily.williams3@sjsu.edu,DATA203,C,67
100506,Emily,Williams,emily.williams3@sjsu.edu,ISDA203,D,65
100506,Emily,Williams,emily.williams3@sjsu.edu,ISDA201,B,94
100507,Alex,Williams,alex.williams4@sjsu.edu,ISDA201,F,93
100507,Alex,Williams,alex.williams4@sjsu.edu,ISDA202,F,94
100507,Alex,Williams,alex.williams4@sjsu.edu,DATA200,B,81
100508,Jane,Miller,jane.miller5@sjsu.edu,ISDA202,C,55
100508,Jane,Miller,jane.miller5@sjsu.edu,ISDA200,A,66
100508,Jane,Miller,jane.miller5@sjsu.edu,ISDA201,B,69
100509,Emma,Jones,emma.jones8@sjsu.edu,DATA203,A,77
100509,Emma,Jones,emma.jones8@sjsu.edu,DATA204,D,91
100509,Emma,Jones,emma.jones8@sjsu.edu,ISDA203,D,88
100509,Emma,Jones,emma.jones8@sjsu.edu,DATA201,F,67
100510,Emma,Williams,emma.williams2@sjsu.edu,ISDA202,B,86
100510,Emma,Williams,emma.williams2@sjsu.edu,DATA203,C,86
100510,Emma,Williams,emma.williams2@sjsu.edu,DATA201,A,67
100511,David,Smith,david.smith6@sjsu.edu,DATA203,D,82
100511,David,Smith,david.smith6@sjsu.edu,DATA204,A,54
100511,David,Smith,david.smith6@sjsu.edu,ISDA204,F,67
100511,David,Smith,david.smith6@sjsu.edu,DATA200,D,87
100512,Laura,Johnson,laura.johnson4@sjsu.edu,DATA202,D,67
100512,Laura,Johnson,laura.johnson4@sjsu.edu,DATA204,C,62
100512,Laura,Johnson,laura.johnson4@sjsu.edu,ISDA200,F,100
100513,Sarah,Martinez,sarah.martinez3@sjsu.edu,ISDA203,A,75
100513,Sarah,Martinez,sarah.martinez3@sjsu.edu,ISDA201,C,100
100513,Sarah,Martinez,sarah.martinez3@sjsu.edu,DATA202,A,71
100514,Emily,Rodriguez,emily.rodriguez2@sjsu.edu,DATA201,B,99
100514,Emily,Rodriguez,emily.rodriguez2@sjsu.edu,DATA204,B,92
100514,Emily,Rodriguez,emily.rodriguez2@sjsu.edu,ISDA203,A,99
100514,Emily,Rodriguez,emily.rodriguez2@sjsu.edu,DATA203,F,81
100515,Laura,Davis,laura.davis7@sjsu.edu,ISDA203,C,81
100515,Laura,Davis,laura.davis7@sjsu.edu,DATA204,A,72
100515,Laura,Davis,laura.davis7@sjsu.edu,DATA202,A,99
100515,Laura,Davis,laura.davis7@sjsu.edu,ISDA202,B,85
100516,Laura,Smith,laura.smith5@sjsu.edu,ISDA201,B,84
100516,Laura,Smith,laura.smith5@sjsu.edu,ISDA203,D,84
100516,Laura,Smith,laura.smith5@sjsu.edu,ISDA204,F,58
100517,Laura,Smith,laura.smith6@sjsu.edu,DATA201,D,50
100517,Laura,Smith,laura.smith6@sjsu.edu,DATA202,D,93
100517,Laura,Smith,laura.smith6@sjsu.edu,DATA203,B,75
100517,Laura,Smith,laura.smith6@sjsu.edu,ISDA203,C,78
100518,Michael,Williams,michael.williams3@sjsu.edu,DATA200,B,69
100518,Michael,Williams,michael.williams3@sjsu.edu,ISDA202,F,54
100518,Michael,Williams,michael.williams3@sjsu.edu,DATA204,D,61
100518,Michael,Williams,michael.williams3@sjsu.edu,ISDA204,A,67
100519,David,Rodriguez,david.rodriguez5@sjsu.edu,DATA204,D,88
100519,David,Rodriguez,david.rodriguez5@sjsu.edu,ISDA201,F,91
100519,David,Rodriguez,david.rodriguez5@sjsu.edu,DATA202,A,69
100520,Emma,Williams,emma.williams3@sjsu.edu,DATA201,A,94
100520,Emma,Williams,emma.williams3@sjsu.edu,ISDA202,F,59
100520,Emma,Williams,emma.williams3@sjsu.edu,DATA200,F,98
100520,Emma,Williams,emma.williams3@sjsu.edu,DATA204,B,77
100521,Jane,Johnson,jane.johnson6@sjsu.edu,ISDA202,F,75
100521,Jane,Johnson,jane.johnson6@sjsu.edu,ISDA201,D,71
100521,Jane,Johnson,jane.johnson6@sjsu.edu,DATA204,C,52
100522,Emma,Garcia,emma.garcia4@sjsu.edu,ISDA201,C,71
100522,Emma,Garcia,emma.garcia4@sjsu.edu,ISDA200,A,70
100522,Emma,Garcia,emma.garcia4@sjsu.edu,ISDA203,A,58
100522,Emma,Garcia,emma.garcia4@sjsu.edu,DATA204,D,91
100523,Jane,Williams,jane.williams3@sjsu.edu,DATA202,D,97
100523,Jane,Williams,jane.williams3@sjsu.edu,DATA203,A,92
100523,Jane,Williams,jane.williams3@sjsu.edu,ISDA201,B,76
100524,Alex,Brown,alex.brown7@sjsu.edu,DATA201,C,79
100524,Alex,Brown,alex.brown7@sjsu.edu,ISDA203,A,94
100524,Alex,Brown,alex.brown7@sjsu.edu,ISDA204,B,66
100524,Alex,Brown,alex.brown7@sjsu.edu,DATA202,D,97
100525,Emily,Garcia,emily.garcia7@sjsu.edu,DATA200,B,58
100525,Emily,Garcia,emily.garcia7@sjsu.edu,ISDA201,C,84
100525,Emily,Garcia,emily.garcia7@sjsu.edu,DATA203,B,72
100525,Emily,Garcia,emily.garcia7@sjsu.edu,DATA201,B,84
100526,Sarah,Davis,sarah.davis1@sjsu.edu,DATA203,A,83
100526,Sarah,Davis,sarah.davis1@sjsu.edu,ISDA200,C,61
100526,Sarah,Davis,sarah.davis1@sjsu.edu,DATA201,F,58
100527,Emily,Garcia,emily.garcia8@sjsu.edu,ISDA204,B,91
100527,Emily,Garcia,emily.garcia8@sjsu.edu,DATA204,F,67
100527,Emily,Garcia,emily.garcia8@sjsu.edu,ISDA201,A,89
100527,Emily,Garcia,emily.garcia8@sjsu.edu,DATA203,B,100
100528,Alex,Garcia,alex.garcia6@sjsu.edu,DATA204,D,51
100528,Alex,Garcia,alex.garcia6@sjsu.edu,ISDA202,B,57
100528,Alex,Garcia,alex.garcia6@sjsu.edu,ISDA201,D,73
100529,David,Jones,david.jones9@sjsu.edu,ISDA200,B,76
100529,David,Jones,david.jones9@sjsu.edu,ISDA203,C,63
100529,David,Jones,david.jones9@sjsu.edu,DATA200,F,58
100530,David,Martinez,david.martinez6@sjsu.edu,DATA203,C,52
100530,David,Martinez,david.martinez6@sjsu.edu,DATA201,B,99
100530,David,Martinez,david.martinez6@sjsu.edu,ISDA202,F,53
100531,Robert,Johnson,robert.johnson6@sjsu.edu,ISDA202,D,74
100531,Robert,Johnson,robert.johnson6@sjsu.edu,DATA204,F,63
100531,Robert,Johnson,robert.johnson6@sjsu.edu,ISDA200,D,59
100531,Robert,Johnson,robert.johnson6@sjsu.edu,DATA200,B,52
100532,Emily,Davis,emily.davis4@sjsu.edu,DATA202,A,98
100532,Emily,Davis,emily.davis4@sjsu.edu,DATA200,A,94
100532,Emily,Davis,emily.davis4@sjsu.edu,ISDA200,C,63
100532,Emily,Davis,emily.davis4@sjsu.edu,ISDA201,A,67
100533,Emily,Miller,emily.miller6@sjsu.edu,DATA200,D,64
100533,Emily,Miller,emily.miller6@sjsu.edu,DATA203,F,57
100533,Emily,Miller,emily.miller6@sjsu.edu,DATA204,F,65
100534,Laura,Smith,laura.smith7@sjsu.edu,DATA204,A,63
100534,Laura,Smith,laura.smith7@sjsu.edu,ISDA203,F,69
100534,Laura,Smith,laura.smith7@sjsu.edu,DATA200,B,76
100535,Laura,Rodriguez,laura.rodriguez2@sjsu.edu,ISDA201,C,96
100535,Laura,Rodriguez,laura.rodriguez2@sjsu.edu,ISDA200,B,95
100535,Laura,Rodriguez,laura.rodriguez2@sjsu.edu,DATA200,A,87
100535,Laura,Rodriguez,laura.rodriguez2@sjsu.edu,DATA202,A,86
100536,Alex,Garcia,alex.garcia7@sjsu.edu,DATA200,B,81
100536,Alex,Garcia,alex.garcia7@sjsu.edu,ISDA201,A,57
100536,Alex,Garcia,alex.garcia7@sjsu.edu,ISDA203,A,80
100536,Alex,Garcia,alex.garcia7@sjsu.edu,DATA203,C,80
100537,Laura,Jones,laura.jones6@sjsu.edu,ISDA201,D,83
100537,Laura,Jones,laura.jones6@sjsu.edu,DATA202,B,92
100537,Laura,Jones,laura.jones6@sjsu.edu,ISDA203,A,52
100538,John,Smith,john.smith2@sjsu.edu,DATA204,C,87
100538,John,Smith,john.smith2@sjsu.edu,DATA201,C,64
100538,John,Smith,john.smith2@sjsu.edu,ISDA201,D,85
100539,John,Garcia,john.garcia5@sjsu.edu,DATA201,C,68
100539,John,Garcia,john.garcia5@sjsu.edu,ISDA204,B,83
100539,John,Garcia,john.garcia5@sjsu.edu,ISDA202,D,97
100539,John,Garcia,john.garcia5@sjsu.edu,DATA204,B,78
100540,Emma,Brown,emma.brown9@sjsu.edu,ISDA204,A,74
100540,Emma,Brown,emma.brown9@sjsu.edu,DATA204,F,95
100540,Emma,Brown,emma.brown9@sjsu.edu,ISDA200,A,98
100541,Michael,Smith,michael.smith5@sjsu.edu,DATA201,D,76
100541,Michael,Smith,michael.smith5@sjsu.edu,DATA202,F,91
100541,Michael,Smith,michael.smith5@sjsu.edu,DATA203,D,96
100541,Michael,Smith,michael.smith5@sjsu.edu,ISDA201,C,97
100542,Robert,Jones,robert.jones7@sjsu.edu,DATA203,C,50
100542,Robert,Jones,robert.jones7@sjsu.edu,ISDA204,A,82
100542,Robert,Jones,robert.jones7@sjsu.edu,DATA202,D,68
100542,Robert,Jones,robert.jones7@sjsu.edu,DATA201,D,62
100543,Sarah,Miller,sarah.miller4@sjsu.edu,DATA202,A,65
100543,Sarah,Miller,sarah.miller4@sjsu.edu,ISDA201,D,52
100543,Sarah,Miller,sarah.miller4@sjsu.edu,ISDA200,C,74
100543,Sarah,Miller,sarah.miller4@sjsu.edu,DATA201,B,87
100544,Alex,Jones,alex.jones7@sjsu.edu,DATA204,C,55
100544,Alex,Jones,alex.jones7@sjsu.edu,DATA202,C,69
100544,Alex,Jones,alex.jones7@sjsu.edu,ISDA202,B,82
100544,Alex,Jones,alex.jones7@sjsu.edu,ISDA203,D,85
100545,Sarah,Rodriguez,sarah.rodriguez5@sjsu.edu,ISDA204,A,52
100545,Sarah,Rodriguez,sarah.rodriguez5@sjsu.edu,ISDA200,F,69
100545,Sarah,Rodriguez,sarah.rodriguez5@sjsu.edu,DATA201,F,100
100546,Sarah,Davis,sarah.davis2@sjsu.edu,ISDA202,D,97
100546,Sarah,Davis,sarah.davis2@sjsu.edu,DATA204,C,75
100546,Sarah,Davis,sarah.davis2@sjsu.edu,DATA200,C,91
100547,Jane,Davis,jane.davis3@sjsu.edu,DATA201,B,59
100547,Jane,Davis,jane.davis3@sjsu.edu,ISDA200,C,51
100547,Jane,Davis,jane.davis3@sjsu.edu,ISDA202,F,57
100548,Emily,Garcia,emily.garcia9@sjsu.edu,ISDA204,C,50
100548,Emily,Garcia,emily.garcia9@sjsu.edu,DATA200,C,81
100548,Emily,Garcia,emily.garcia9@sjsu.edu,DATA204,D,60
100548,Emily,Garcia,emily.garcia9@sjsu.edu,ISDA200,F,89
100549,Michael,Johnson,michael.johnson4@sjsu.edu,DATA200,C,92
100549,Michael,Johnson,michael.johnson4@sjsu.edu,ISDA200,B,74
100549,Michael,Johnson,michael.johnson4@sjsu.edu,DATA201,B,51
100549,Michael,Johnson,michael.johnson4@sjsu.edu,DATA203,C,92
100550,David,Johnson,david.johnson6@sjsu.edu,DATA201,C,100
100550,David,Johnson,david.johnson6@sjsu.edu,DATA203,F,57
100550,David,Johnson,david.johnson6@sjsu.edu,DATA204,F,53
100550,David,Johnson,david.johnson6@sjsu.edu,ISDA203,D,87
100551,Robert,Johnson,robert.johnson7@sjsu.edu,DATA200,A,82
100551,Robert,Johnson,robert.johnson7@sjsu.edu,ISDA200,D,82
100551,Robert,Johnson,robert.johnson7@sjsu.edu,ISDA202,B,67
100552,Laura,Garcia,laura.garcia3@sjsu.edu,ISDA201,B,53
100552,Laura,Garcia,laura.garcia3@sjsu.edu,DATA200,B,70
100552,Laura,Garcia,laura.garcia3@sjsu.edu,ISDA200,B,78
100552,Laura,Garcia,laura.garcia3@sjsu.edu,ISDA202,D,74
100553,Alex,Jones,alex.jones8@sjsu.edu,DATA200,A,54
100553,Alex,Jones,alex.jones8@sjsu.edu,DATA201,F,66
100553,Alex,Jones,alex.jones8@sjsu.edu,DATA202,A,60
100554,Michael,Smith,michael.smith6@sjsu.edu,ISDA202,A,61
100554,Michael,Smith,michael.smith6@sjsu.edu,DATA204,D,85
100554,Michael,Smith,michael.smith6@sjsu.edu,DATA200,F,99
100554,Michael,Smith,michael.smith6@sjsu.edu,ISDA203,F,95
100555,Robert,Davis,robert.davis1@sjsu.edu,DATA204,D,70
100555,Robert,Davis,robert.davis1@sjsu.edu,DATA202,C,69
100555,Robert,Davis,robert.davis1@sjsu.edu,ISDA200,C,53
100555,Robert,Davis,robert.davis1@sjsu.edu,DATA201,B,51
100556,Michael,Jones,michael.jones8@sjsu.edu,ISDA201,F,67
100556,Michael,Jones,michael.jones8@sjsu.edu,ISDA200,F,85
100556,Michael,Jones,michael.jones8@sjsu.edu,ISDA204,C,87
100557,Jane,Rodriguez,jane.rodriguez3@sjsu.edu,ISDA202,D,73
100557,Jane,Rodriguez,jane.rodriguez3@sjsu.edu,ISDA201,B,96
100557,Jane,Rodriguez,jane.rodriguez3@sjsu.edu,DATA204,D,92
100557,Jane,Rodriguez,jane.rodriguez3@sjsu.edu,DATA203,D,82
100558,Jane,Rodriguez,jane.rodriguez4@sjsu.edu,ISDA200,F,94
100558,Jane,Rodriguez,jane.rodriguez4@sjsu.edu,DATA203,C,53
100558,Jane,Rodriguez,jane.rodriguez4@sjsu.edu,ISDA202,B,64
100558,Jane,Rodriguez,jane.rodriguez4@sjsu.edu,ISDA204,A,98
100559,David,Williams,david.williams6@sjsu.edu,ISDA201,B,82
100559,David,Williams,david.williams6@sjsu.edu,DATA201,D,75
100559,David,Williams,david.williams6@sjsu.edu,DATA202,B,93
100560,Robert,Johnson,robert.johnson8@sjsu.edu,ISDA203,A,85
100560,Robert,Johnson,robert.johnson8@sjsu.edu,ISDA204,F,62
100560,Robert,Johnson,robert.johnson8@sjsu.edu,DATA204,C,79
100561,Laura,Garcia,laura.garcia4@sjsu.edu,ISDA202,C,89
100561,Laura,Garcia,laura.garcia4@sjsu.edu,DATA203,D,88
100561,Laura,Garcia,laura.garcia4@sjsu.edu,DATA201,A,50
100561,Laura,Garcia,laura.garcia4@sjsu.edu,DATA204,A,95
100562,John,Davis,john.davis5@sjsu.edu,DATA201,B,52
100562,John,Davis,john.davis5@sjsu.edu,DATA202,D,54
100562,John,Davis,john.davis5@sjsu.edu,DATA200,D,67
100562,John,Davis,john.davis5@sjsu.edu,DATA203,B,59
100563,Emily,Brown,emily.brown4@sjsu.edu,ISDA203,D,75
100563,Emily,Brown,emily.brown4@sjsu.edu,DATA201,F,81
100563,Emily,Brown,emily.brown4@sjsu.edu,ISDA204,B,60
100563,Emily,Brown,emily.brown4@sjsu.edu,DATA204,D,98
100564,Michael,Miller,michael.miller5@sjsu.edu,ISDA202,A,79
100564,Michael,Miller,michael.miller5@sjsu.edu,ISDA203,A,50
100564,Michael,Miller,michael.miller5@sjsu.edu,ISDA200,B,82
100565,Robert,Garcia,robert.garcia3@sjsu.edu,ISDA201,A,65
100565,Robert,Garcia,robert.garcia3@sjsu.edu,DATA203,F,97
100565,Robert,Garcia,robert.garcia3@sjsu.edu,DATA204,F,65
100565,Robert,Garcia,robert.garcia3@sjsu.edu,DATA202,F,77
100566,Emily,Rodriguez,emily.rodriguez3@sjsu.edu,ISDA202,B,95
100566,Emily,Rodriguez,emily.rodriguez3@sjsu.edu,DATA201,B,69
100566,Emily,Rodriguez,emily.rodriguez3@sjsu.edu,DATA203,B,60
100567,Emily,Miller,emily.miller7@sjsu.edu,DATA204,C,72
100567,Emily,Miller,emily.miller7@sjsu.edu,ISDA201,A,89
100567,Emily,Miller,emily.miller7@sjsu.edu,DATA200,A,65
100568,Emma,Rodriguez,emma.rodriguez3@sjsu.edu,ISDA203,F,84
100568,Emma,Rodriguez,emma.rodriguez3@sjsu.edu,DATA203,A,84
100568,Emma,Rodriguez,emma.rodriguez3@sjsu.edu,ISDA200,C,68
100569,Sarah,Brown,sarah.brown4@sjsu.edu,DATA201,C,70
100569,Sarah,Brown,sarah.brown4@sjsu.edu,ISDA200,F,57
100569,Sarah,Brown,sarah.brown4@sjsu.edu,DATA202,A,82
100569,Sarah,Brown,sarah.brown4@sjsu.edu,ISDA204,F,94
100570,Emma,Martinez,emma.martinez5@sjsu.edu,DATA201,D,92
100570,Emma,Martinez,emma.martinez5@sjsu.edu,DATA202,B,85
100570,Emma,Martinez,emma.martinez5@sjsu.edu,ISDA202,B,67
100570,Emma,Martinez,emma.martinez5@sjsu.edu,ISDA201,B,61
100571,Alex,Jones,alex.jones9@sjsu.edu,ISDA202,D,95
100571,Alex,Jones,alex.jones9@sjsu.edu,ISDA200,D,75
100571,Alex,Jones,alex.jones9@sjsu.edu,DATA202,B,80
100572,Emily,Williams,emily.williams4@sjsu.edu,ISDA204,B,85
100572,Emily,Williams,emily.williams4@sjsu.edu,ISDA202,F,65
100572,Emily,Williams,emily.williams4@sjsu.edu,DATA203,D,54
100573,Laura,Johnson,laura.johnson5@sjsu.edu,DATA201,F,99
100573,Laura,Johnson,laura.johnson5@sjsu.edu,DATA204,C,90
100573,Laura,Johnson,laura.johnson5@sjsu.edu,ISDA202,B,68
100573,Laura,Johnson,laura.johnson5@sjsu.edu,DATA203,F,52
100574,Michael,Johnson,michael.johnson5@sjsu.edu,DATA202,F,68
100574,Michael,Johnson,michael.johnson5@sjsu.edu,DATA203,F,85
100574,Michael,Johnson,michael.johnson5@sjsu.edu,ISDA204,F,95
100574,Michael,Johnson,michael.johnson5@sjsu.edu,DATA204,D,77
100575,Sarah,Martinez,sarah.martinez4@sjsu.edu,ISDA201,A,77
100575,Sarah,Martinez,sarah.martinez4@sjsu.edu,ISDA203,C,64
100575,Sarah,Martinez,sarah.martinez4@sjsu.edu,ISDA204,A,95
100576,Laura,Smith,laura.smith8@sjsu.edu,ISDA203,B,75
100576,Laura,Smith,laura.smith8@sjsu.edu,ISDA201,A,76
100576,Laura,Smith,laura.smith8@sjsu.edu,ISDA200,B,88
100576,Laura,Smith,laura.smith8@sjsu.edu,DATA200,A,67
100577,David,Garcia,david.garcia5@sjsu.edu,DATA201,B,50
100577,David,Garcia,david.garcia5@sjsu.edu,DATA204,A,86
100577,David,Garcia,david.garcia5@sjsu.edu,DATA202,F,89
100577,David,Garcia,david.garcia5@sjsu.edu,DATA200,C,99
100578,Emily,Brown,emily.brown5@sjsu.edu,ISDA204,D,84
100578,Emily,Brown,emily.brown5@sjsu.edu,ISDA203,A,52
100578,Emily,Brown,emily.brown5@sjsu.edu,ISDA200,C,62
100579,Emily,Johnson,emily.johnson6@sjsu.edu,ISDA202,C,67
100579,Emily,Johnson,emily.johnson6@sjsu.edu,ISDA201,F,51
100579,Emily,Johnson,emily.johnson6@sjsu.edu,ISDA204,B,99
100579,Emily,Johnson,emily.johnson6@sjsu.edu,DATA200,A,97
100580,Laura,Rodriguez,laura.rodriguez3@sjsu.edu,DATA201,A,84
100580,Laura,Rodriguez,laura.rodriguez3@sjsu.edu,ISDA202,C,77
100580,Laura,Rodriguez,laura.rodriguez3@sjsu.edu,DATA200,B,95
100580,Laura,Rodriguez,laura.rodriguez3@sjsu.edu,DATA203,C,94
100581,Emma,Rodriguez,emma.rodriguez4@sjsu.edu,ISDA200,C,76
100581,Emma,Rodriguez,emma.rodriguez4@sjsu.edu,DATA203,B,99
100581,Emma,Rodriguez,emma.rodriguez4@sjsu.edu,ISDA203,B,50
100582,Alex,Davis,alex.davis9@sjsu.edu,DATA201,C,92
100582,Alex,Davis,alex.davis9@sjsu.edu,ISDA201,D,100
100582,Alex,Davis,alex.davis9@sjsu.edu,DATA203,A,67
100583,David,Miller,david.miller10@sjsu.edu,ISDA200,D,90
100583,David,Miller,david.miller10@sjsu.edu,ISDA204,B,82
100583,David,Miller,david.miller10@sjsu.edu,ISDA203,D,95
100583,David,Miller,david.miller10@sjsu.edu,DATA202,A,84
100584,David,Jones,david.jones10@sjsu.edu,DATA200,A,61
100584,David,Jones,david.jones10@sjsu.edu,ISDA200,C,94
100584,David,Jones,david.jones10@sjsu.edu,ISDA203,D,73
100585,Laura,Jones,laura.jones7@sjsu.edu,DATA201,B,62
100585,Laura,Jones,laura.jones7@sjsu.edu,DATA204,B,69
100585,Laura,Jones,laura.jones7@sjsu.edu,ISDA200,C,80
100585,Laura,Jones,laura.jones7@sjsu.edu,DATA202,B,72
100586,Laura,Davis,laura.davis8@sjsu.edu,ISDA203,F,66
100586,Laura,Davis,laura.davis8@sjsu.edu,DATA201,B,53
100586,Laura,Davis,laura.davis8@sjsu.edu,DATA200,B,73
100586,Laura,Davis,laura.davis8@sjsu.edu,DATA202,C,100
100587,David,Smith,david.smith7@sjsu.edu,ISDA201,F,90
100587,David,Smith,david.smith7@sjsu.edu,ISDA200,F,78
100587,David,Smith,david.smith7@sjsu.edu,DATA201,D,74
100587,David,Smith,david.smith7@sjsu.edu,ISDA203,A,72
100588,Emily,Jones,emily.jones3@sjsu.edu,DATA203,A,74
100588,Emily,Jones,emily.jones3@sjsu.edu,ISDA202,A,64
100588,Emily,Jones,emily.jones3@sjsu.edu,ISDA203,C,93
100588,Emily,Jones,emily.jones3@sjsu.edu,DATA200,B,67
100589,Michael,Jones,michael.jones9@sjsu.edu,DATA200,F,56
100589,Michael,Jones,michael.jones9@sjsu.edu,DATA201,D,98
100589,Michael,Jones,michael.jones9@sjsu.edu,DATA204,B,75
100589,Michael,Jones,michael.jones9@sjsu.edu,DATA203,A,96
100590,Robert,Davis,robert.davis2@sjsu.edu,ISDA200,C,70
100590,Robert,Davis,robert.davis2@sjsu.edu,DATA200,F,60
100590,Robert,Davis,robert.davis2@sjsu.edu,ISDA201,F,80
100590,Robert,Davis,robert.davis2@sjsu.edu,DATA204,C,93
100591,John,Johnson,john.johnson5@sjsu.edu,ISDA203,D,50
100591,John,Johnson,john.johnson5@sjsu.edu,DATA201,F,71
100591,John,Johnson,john.johnson5@sjsu.edu,ISDA201,B,74
100591,John,Johnson,john.johnson5@sjsu.edu,ISDA202,F,79
100592,Emily,Miller,emily.miller8@sjsu.edu,ISDA203,F,57
100592,Emily,Miller,emily.miller8@sjsu.edu,ISDA200,A,72
100592,Emily,Miller,emily.miller8@sjsu.edu,ISDA204,F,60
100592,Emily,Miller,emily.miller8@sjsu.edu,DATA200,C,65
100593,Robert,Smith,robert.smith9@sjsu.edu,ISDA201,F,100
100593,Robert,Smith,robert.smith9@sjsu.edu,DATA201,A,99
100593,Robert,Smith,robert.smith9@sjsu.edu,DATA204,D,91
100593,Robert,Smith,robert.smith9@sjsu.edu,ISDA204,A,60
100594,Jane,Brown,jane.brown6@sjsu.edu,DATA203,D,94
100594,Jane,Brown,jane.brown6@sjsu.edu,DATA202,C,91
100594,Jane,Brown,jane.brown6@sjsu.edu,DATA201,D,88
100594,Jane,Brown,jane.brown6@sjsu.edu,ISDA200,C,89
100595,Robert,Martinez,robert.martinez7@sjsu.edu,ISDA204,A,78
100595,Robert,Martinez,robert.martinez7@sjsu.edu,ISDA200,F,82
100595,Robert,Martinez,robert.martinez7@sjsu.edu,DATA203,C,67
100595,Robert,Martinez,robert.martinez7@sjsu.edu,ISDA202,C,55
100596,Jane,Johnson,jane.johnson7@sjsu.edu,DATA204,C,88
100596,Jane,Johnson,jane.johnson7@sjsu.edu,ISDA204,A,92
100596,Jane,Johnson,jane.johnson7@sjsu.edu,DATA202,F,86
100597,Laura,Brown,laura.brown4@sjsu.edu,ISDA201,B,54
100597,Laura,Brown,laura.brown4@sjsu.edu,DATA201,D,70
100597,Laura,Brown,laura.brown4@sjsu.edu,DATA204,C,88
100597,Laura,Brown,laura.brown4@sjsu.edu,DATA202,B,97
100598,Jane,Johnson,jane.johnson8@sjsu.edu,DATA204,B,66
100598,Jane,Johnson,jane.johnson8@sjsu.edu,ISDA204,D,87
100598,Jane,Johnson,jane.johnson8@sjsu.edu,DATA203,D,95
100599,Alex,Rodriguez,alex.rodriguez4@sjsu.edu,DATA204,D,81
100599,Alex,Rodriguez,alex.rodriguez4@sjsu.edu,ISDA203,B,58
100599,Alex,Rodriguez,alex.rodriguez4@sjsu.edu,DATA201,D,79
100600,Sarah,Williams,sarah.williams7@sjsu.edu,DATA200,B,55
100600,Sarah,Williams,sarah.williams7@sjsu.edu,ISDA201,A,55
100600,Sarah,Williams,sarah.williams7@sjsu.edu,ISDA203,F,50
100601,Michael,Johnson,michael.johnson6@sjsu.edu,DATA203,D,99
100601,Michael,Johnson,michael.johnson6@sjsu.edu,ISDA201,D,80
100601,Michael,Johnson,michael.johnson6@sjsu.edu,ISDA202,B,88
100601,Michael,Johnson,michael.johnson6@sjsu.edu,DATA200,C,84
100602,Laura,Johnson,laura.johnson6@sjsu.edu,ISDA202,D,77
100602,Laura,Johnson,laura.johnson6@sjsu.edu,ISDA203,B,85
100602,Laura,Johnson,laura.johnson6@sjsu.edu,DATA204,D,100
100603,Alex,Garcia,alex.garcia8@sjsu.edu,DATA204,F,51
100603,Alex,Garcia,alex.garcia8@sjsu.edu,ISDA200,D,95
100603,Alex,Garcia,alex.garcia8@sjsu.edu,DATA200,D,56
100603,Alex,Garcia,alex.garcia8@sjsu.edu,ISDA201,D,99
100604,John,Williams,john.williams7@sjsu.edu,ISDA204,B,50
100604,John,Williams,john.williams7@sjsu.edu,DATA202,D,88
100604,John,Williams,john.williams7@sjsu.edu,DATA204,A,63
100605,Laura,Garcia,laura.garcia5@sjsu.edu,ISDA204,A,76
100605,Laura,Garcia,laura.garcia5@sjsu.edu,ISDA201,A,53
100605,Laura,Garcia,laura.garcia5@sjsu.edu,DATA200,B,57
100606,Jane,Johnson,jane.johnson9@sjsu.edu,ISDA204,A,99
100606,Jane,Johnson,jane.johnson9@sjsu.edu,ISDA203,A,100
100606,Jane,Johnson,jane.johnson9@sjsu.edu,DATA201,B,98
100606,Jane,Johnson,jane.johnson9@sjsu.edu,ISDA202,A,90
100607,Alex,Martinez,alex.martinez7@sjsu.edu,DATA201,A,73
100607,Alex,Martinez,alex.martinez7@sjsu.edu,ISDA201,F,88
100607,Alex,Martinez,alex.martinez7@sjsu.edu,DATA202,F,97
100608,Laura,Williams,laura.williams5@sjsu.edu,ISDA204,A,86
100608,Laura,Williams,laura.williams5@sjsu.edu,ISDA200,A,75
100608,Laura,Williams,laura.williams5@sjsu.edu,ISDA201,A,63
100609,Laura,Miller,laura.miller2@sjsu.edu,DATA202,C,54
100609,Laura,Miller,laura.miller2@sjsu.edu,DATA203,D,71
100609,Laura,Miller,laura.miller2@sjsu.edu,ISDA200,C,56
100609,Laura,Miller,laura.miller2@sjsu.edu,ISDA203,D,68
100610,David,Davis,david.davis8@sjsu.edu,ISDA202,A,66
100610,David,Davis,david.davis8@sjsu.edu,DATA204,A,71
100610,David,Davis,david.davis8@sjsu.edu,ISDA201,D,54
